,caseid_new,qflag_w1,married_w1,children_in_hh,age_difference,age_gap_bin,same_sex_couple,edu_gap,edu_gap_bin,parental_approval,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_unique,how_long_relationship_w1,relationship_len,partner_deceased,relationship_quality_w1,qflag_w2,cflag_w2,relationship_status_w2,qflag_w3,cflag_w3,relationship_status_w3,qflag_w4,cflag_w4,relationship_status_w4,qflag_w5,cflag_w5,relationship_status_w5,qflag_w6,cflag_w6,relationship_status_w6
2128,3266586,partnered,married,0.0,,,same-sex couple,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_online,,,0,,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2129,3267411,partnered,married,1.0,1.0,0 to 3,different sex couple,3.0,3 to 4,don't approve or don't know,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,met_at_work,21.0,22.0,0,excellent,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2130,3268461,partnered,married,0.0,4.0,4 to 5,different sex couple,5.0,5 to 6,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,met_at_work,27.0,32.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2131,3269401,partnered,married,1.0,1.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,15.0,16.0,0,good,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2132,3271461,partnered,married,0.0,4.0,4 to 5,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,met_party,25.0,29.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2133,3272545,partnered,not married,0.0,7.0,6 to 10,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,met_f_and_f,1.5,2.5,0,good,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2134,3273445,partnered,not married,0.0,3.0,0 to 3,different sex couple,4.0,3 to 4,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,0.15,3.15,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2135,3275291,partnered,married,1.0,1.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,11.0,14.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2136,3276561,partnered,married,0.0,7.0,6 to 10,different sex couple,3.0,3 to 4,approve,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_church,41.0,44.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,partner deceased,,,
2137,3277771,partnered,married,0.0,24.0,>=20,different sex couple,10.0,>6,approve,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_church,31.0,36.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2138,3280562,partnered,not married,0.0,6.0,6 to 10,different sex couple,2.0,0 to 2,don't approve or don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.45,0.45,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2139,3281506,partnered,not married,0.0,11.0,11 to 20,same-sex couple,4.0,3 to 4,approve,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_church,20.0,23.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,yes,still together,qualified,yes,still together,,,
2140,3284593,partnered,married,0.0,3.0,0 to 3,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_party,33.0,35.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2141,3285411,partnered,married,1.0,1.0,0 to 3,different sex couple,2.0,0 to 2,don't approve or don't know,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,met_party,15.0,16.0,0,poor,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2142,3286396,partnered,married,0.0,12.0,11 to 20,same-sex couple,3.0,3 to 4,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_at_work,9.0,13.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2143,3287256,partnered,married,0.0,2.0,0 to 3,same-sex couple,1.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,5.0,7.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,broke up,disqualified,,,,,
2144,3289441,partnered,married,2.0,1.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,met_f_and_f,16.0,19.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2145,3291591,partnered,married,0.0,10.0,6 to 10,different sex couple,1.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,met_as_neighbors,12.0,16.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2146,3292772,partnered,not married,0.0,3.0,0 to 3,different sex couple,9.5,>6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,11.0,11.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2147,3293496,partnered,not married,0.0,7.0,6 to 10,same-sex couple,0.0,0 to 2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_online,6.0,6.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2148,3298555,partnered,not married,0.0,19.0,11 to 20,same-sex couple,0.0,0 to 2,don't approve or don't know,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_online,9.0,9.0,0,fair,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2149,3300751,partnered,married,0.0,8.0,6 to 10,different sex couple,14.5,>6,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_church,41.0,45.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2150,3301411,partnered,married,3.0,3.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_at_school,17.0,20.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2151,3303271,partnered,married,0.0,0.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_at_school,9.0,13.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2152,3304235,partnered,not married,0.0,2.0,0 to 3,different sex couple,1.0,0 to 2,don't approve or don't know,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_party,1.5,1.5,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2153,3306371,partnered,married,0.0,0.0,0 to 3,different sex couple,3.0,3 to 4,approve,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,19.0,23.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2154,3307375,partnered,not married,0.0,5.0,4 to 5,same-sex couple,0.0,0 to 2,approve,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,met_at_work,10.0,10.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2155,3308311,partnered,married,0.0,3.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,9.0,14.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2156,3309481,partnered,married,2.0,6.0,6 to 10,different sex couple,1.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,met_at_school,30.0,33.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,yes,still together,qualified,yes,still together,,,
2157,3310241,partnered,married,0.0,1.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,6.0,10.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2158,3312261,partnered,married,0.0,3.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,met_at_school,5.0,10.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2159,3314235,partnered,not married,0.0,4.0,4 to 5,different sex couple,0.0,0 to 2,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,4.0,7.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2160,3315411,partnered,married,3.0,1.0,0 to 3,different sex couple,0.0,0 to 2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,24.0,27.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2161,3317401,partnered,married,0.0,4.0,4 to 5,different sex couple,2.0,0 to 2,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,24.0,24.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2162,3319473,partnered,not married,0.0,13.0,11 to 20,different sex couple,0.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_public_space,16.0,16.0,0,fair,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2163,3321401,partnered,married,3.0,2.0,0 to 3,different sex couple,5.0,5 to 6,approve,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,22.0,23.0,0,good,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2164,3322441,partnered,married,2.0,2.0,0 to 3,different sex couple,4.0,3 to 4,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,25.0,30.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2165,3324701,partnered,married,0.0,5.0,4 to 5,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_travel,30.0,32.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2166,3327431,partnered,married,1.0,8.0,6 to 10,different sex couple,1.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,13.0,14.0,0,good,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2167,3328441,partnered,married,0.0,0.0,0 to 3,different sex couple,3.0,3 to 4,approve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,25.0,26.0,0,good,qualified,no,,qualified,no,,qualified,yes,still together,qualified,no,,,,
2168,3329285,partnered,not married,0.0,1.0,0 to 3,different sex couple,4.0,3 to 4,approve,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_online,4.0,6.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2169,3330732,partnered,married,0.0,3.0,0 to 3,different sex couple,2.5,3 to 4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_public_space,55.0,55.0,0,excellent,qualified,no,,disqualified,,,disqualified,,,disqualified,,,,,
2170,3332271,partnered,married,0.0,1.0,0 to 3,different sex couple,1.0,0 to 2,approve,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_school,9.0,10.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,yes,still together,,,
2171,3333215,partnered,not married,0.0,2.0,0 to 3,same-sex couple,0.0,0 to 2,don't approve or don't know,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_online,0.05,0.05,0,fair,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2172,3335321,partnered,married,0.0,4.0,4 to 5,different sex couple,1.0,0 to 2,approve,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,met_at_work,7.0,12.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2173,3336706,partnered,not married,0.0,8.0,6 to 10,same-sex couple,1.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,met_social,32.0,37.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2174,3338241,partnered,married,0.0,1.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,met_at_school,7.0,10.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,yes,still together,,,
2175,3339456,partnered,not married,0.0,4.0,4 to 5,same-sex couple,1.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_public_space,21.0,23.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2176,3343651,partnered,married,0.0,1.0,0 to 3,different sex couple,2.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,48.0,48.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2177,3344521,partnered,married,0.0,2.0,0 to 3,different sex couple,2.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_party,34.0,35.0,0,good,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2178,3345295,partnered,not married,0.0,0.0,0 to 3,same-sex couple,1.0,0 to 2,don't approve or don't know,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,met_at_school,8.0,8.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2179,3348643,partnered,not married,0.0,2.0,0 to 3,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,met_social,14.0,15.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,yes,broke up,,,
2180,3349375,partnered,not married,0.0,3.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,met_social,1.5,1.5,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2181,3351401,partnered,married,2.0,2.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,met_party,11.0,15.0,0,fair,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2182,3354341,partnered,married,1.0,3.0,0 to 3,different sex couple,3.0,3 to 4,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,11.0,14.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2183,3355301,partnered,married,0.0,5.0,4 to 5,different sex couple,0.0,0 to 2,don't approve or don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,8.0,13.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2184,3356271,partnered,married,0.0,7.0,6 to 10,different sex couple,2.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,met_party,7.0,9.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2185,3357661,partnered,married,0.0,4.0,4 to 5,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,met_social,41.0,43.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2186,3358441,partnered,married,3.0,6.0,6 to 10,different sex couple,1.0,0 to 2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_online,7.0,12.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2187,3359801,partnered,married,0.0,10.0,6 to 10,different sex couple,0.0,0 to 2,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,55.0,57.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2188,3361453,partnered,not married,0.0,4.0,4 to 5,same-sex couple,4.0,3 to 4,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,10.0,10.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2189,3362591,partnered,married,0.0,2.0,0 to 3,different sex couple,1.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,19.0,21.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,yes,still together,,,
2190,3363561,partnered,married,0.0,10.0,6 to 10,different sex couple,4.0,3 to 4,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,met_social,25.0,26.0,0,excellent,qualified,no,,qualified,no,,qualified,yes,still together,qualified,no,,,,
2191,3364501,partnered,married,0.0,12.0,11 to 20,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,met_party,20.0,20.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2192,3365741,partnered,married,0.0,5.0,4 to 5,different sex couple,8.5,>6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_party,58.0,59.0,0,good,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2193,3366306,partnered,married,0.0,3.0,0 to 3,same-sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,met_f_and_f,6.0,9.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2194,3367605,partnered,not married,0.0,13.0,11 to 20,different sex couple,1.0,0 to 2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,met_at_work,27.0,27.0,0,good,qualified,no,,qualified,no,,qualified,yes,broke up,disqualified,,,,,
2195,3369591,partnered,married,0.0,9.0,6 to 10,different sex couple,1.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,met_f_and_f,38.0,38.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2196,3373441,partnered,married,2.0,8.0,6 to 10,different sex couple,0.0,0 to 2,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_at_work,10.0,13.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2197,3374456,partnered,not married,0.0,3.0,0 to 3,same-sex couple,0.0,0 to 2,approve,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,12.0,16.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2198,3378341,partnered,married,1.0,4.0,4 to 5,different sex couple,1.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,7.0,10.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2199,3380321,partnered,married,2.0,3.0,0 to 3,different sex couple,5.0,5 to 6,approve,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_at_school,13.0,18.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2200,3381802,partnered,married,0.0,10.0,6 to 10,different sex couple,1.0,0 to 2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,met_at_work,60.0,60.0,0,excellent,qualified,no,,disqualified,,,disqualified,,,disqualified,,,,,
2201,3382804,partnered,not married,0.0,,,different sex couple,0.0,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_party,25.0,26.0,0,good,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2202,3383301,partnered,married,1.0,1.0,0 to 3,different sex couple,0.0,0 to 2,approve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_at_school,11.0,13.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2203,3384581,partnered,married,0.0,4.0,4 to 5,different sex couple,1.0,0 to 2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_at_work,16.0,19.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2204,3385711,partnered,married,1.0,13.0,11 to 20,different sex couple,2.0,0 to 2,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,met_at_work,11.0,12.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2205,3387391,partnered,married,0.0,3.0,0 to 3,different sex couple,8.0,>6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,met_as_neighbors,17.0,17.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2206,3389606,partnered,married,0.0,2.0,0 to 3,same-sex couple,0.0,0 to 2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_at_school,38.0,42.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2207,3390511,partnered,married,1.0,3.0,0 to 3,different sex couple,4.0,3 to 4,approve,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,met_party,25.0,28.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,broke up,,,
2208,3391295,partnered,not married,0.0,0.0,0 to 3,different sex couple,3.0,3 to 4,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,met_f_and_f,0.15,0.15,0,excellent,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2209,3392501,partnered,married,0.0,6.0,6 to 10,different sex couple,0.0,0 to 2,approve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,met_f_and_f,34.0,38.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2210,3395401,partnered,married,0.0,3.0,0 to 3,different sex couple,1.0,0 to 2,approve,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,met_at_work,8.0,8.0,0,good,qualified,no,,qualified,yes,broke up,disqualified,,,disqualified,,,,,
